Site,File,Skew,Lat,Lon,Is1D
SAMTEX.mak008.2006,SAMTEX.mak008.2006.edi,0.15012082642241778,-20.24472777777778,24.70838611111111,True
SAMTEX.kap003.2003,SAMTEX.kap003.2003.edi,0.15024650767264086,-32.13933888888889,20.467499999999998,True
SAMTEX.kap005.2003,SAMTEX.kap005.2003.edi,0.1510264825233198,-31.83156111111111,20.7775,True
SAMTEX.dmb010.2006,SAMTEX.dmb010.2006.edi,0.1510779682487587,-19.88045,18.304441666666666,True
SAMTEX.wita16.2004,SAMTEX.wita16.2004.edi,0.1511578929022075,-27.060755555555556,26.830083333333334,True
SAMTEX.sso102.2005,SAMTEX.sso102.2005.edi,0.15161071536390458,-22.87166388888889,27.781941666666665,True
SAMTEX.kap068.2003,SAMTEX.kap068.2003.edi,0.15194235099391765,-23.174441666666667,28.948055555555555,True
SAMTEX.kap067.2003,SAMTEX.kap067.2003.edi,0.15194239718234395,-23.174441666666667,28.948055555555555,True
SAMTEX.win013.2006,SAMTEX.win013.2006.edi,0.15238365316289437,-21.571727777777777,21.822441666666666,True
SAMTEX.k2g004.2006,SAMTEX.k2g004.2006.edi,0.15259882697397234,-22.18506111111111,21.595913888888887,True
SAMTEX.bot229.2005,SAMTEX.bot229.2005.edi,0.15271498002839562,-23.965477777777778,22.998416666666667,True
SAMTEX.kal010.2008,SAMTEX.kal010.2008.edi,0.15315800418008296,-22.370144444444445,23.43588888888889,True
SAMTEX.rtz409.2005,SAMTEX.rtz409.2005.edi,0.153920157633925,-24.57158888888889,21.90647222222222,True
SAMTEX.sso115.2005,SAMTEX.sso115.2005.edi,0.15397820493722242,-21.739719444444447,25.924997222222224,True
SAMTEX.kap074.2003,SAMTEX.kap074.2003.edi,0.1550151917650475,-22.309894444444446,29.718055555555555,True
SAMTEX.RAK017A.2008,SAMTEX.RAK017A.2008.edi,0.15564603039094393,-17.616255555555558,17.390302777777777,True
